id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
765	mydin m.a.o.	0.2349	0.7205	294	0	0	1	0	0	2019	0	0
766	nabil h.	-0.3975	-0.8607	295	0	0	1	0	0	2019	0	0
767	nabilah f.	0.0123	-0.9135	296	0	0	1	0	0	2019	0	0
768	nadirah ishak a.	0.0527	0.8325	297	0	0	1	0	0	2019	0	0
769	nadiya u.	0.6952	0.1312	298	0	0	1	0	0	2019	0	0
770	nadzri a.	-0.5928	-0.6942	299	0	0	2	1	2.1066	2019	0.5	1.0533
771	naf m.z.	-0.4605	-0.7809	300	0	0	1	0	0	2019	0	0
772	nafianto c.	-0.8331	0.3666	301	0	0	1	0	0	2019	0	0
773	nafizah u.y.	0.3309	0.3862	302	0	0	1	0	0	2019	0	0
774	nagayama y.	0.4708	0.5603	303	0	0	1	6	12.6393	2019	6	12.6393
775	nandy hadiansyah p.n.	-0.8573	-0.1139	304	0	0	1	0	0	2019	0	0
776	nashiruddin m.i.	0.6463	0.0076	305	0	0	5	0	0	2019	0	0
777	nashuha n.m.	-0.5609	-0.718	306	0	0	1	0	0	2019	0	0
778	nasrun m.	0.4448	0.2883	307	0	0	6	1	2.1066	2019	0.1667	0.3511
779	nastiti m.d.	0.0698	-0.7652	308	0	0	1	0	0	2019	0	0
780	nasution s.m.	-0.7154	0.6223	309	0	0	3	0	0	2019	0	0
781	nawi m.n.m.	0.5574	-0.7673	310	0	0	1	0	0	2019	0	0
782	negara r.m.	0.8681	-0.026	311	0	0	3	0	0	2019	0	0
783	nguyen n.g.	0.2591	-0.876	312	0	0	4	1	2.1066	2019	0.25	0.5266
784	nhita f.	0.1382	0.3373	313	0	0	6	8	16.8525	2019	1.3333	2.8087
785	ningrum e.s.	0.245	0.8775	314	0	0	1	1	2.1066	2019	1	2.1066
786	noor kiranda i.f.	-0.0952	-0.8693	315	0	0	1	0	0	2019	0	0
787	novalita n.	0.5928	-0.5756	316	0	0	1	1	2.1066	2019	1	2.1066
788	novamizanti l.	-0.535	0.7806	317	0	0	11	5	10.5328	2019	0.4545	0.9575
789	novia p.	0.5546	-0.7169	318	0	0	1	0	0	2019	0	0
790	novitasari d.	-0.4255	0.3748	319	0	0	1	0	0	2019	0	0
791	novitasari n.	-0.2701	0.8688	320	0	0	2	0	0	2019	0	0
792	noviyanti k.w.	0.7129	0.6221	321	0	0	1	0	0	2019	0	0
793	nugraha a.	-0.1873	0.8913	322	0	0	1	0	0	2019	0	0
794	nugraha a.a.	0.2894	0.6977	323	0	0	1	0	0	2019	0	0
795	nugraha f.a.	0.2169	-0.8887	324	0	0	2	0	0	2019	0	0
796	nugraha f.n.	-0.9136	-0.0677	325	0	0	1	0	0	2019	0	0
797	nugraha h.s.	0.2362	-0.2558	4	2	3	1	0	0	2019	0	0
798	nugrahaeni r.a.	0.1814	-0.8125	326	0	0	4	0	0	2019	0	0
799	nugraheni p.d.	0.4606	0.0543	327	0	0	1	0	0	2019	0	0
800	nugraheni r.a.	-0.7509	-0.4375	328	0	0	1	0	0	2019	0	0
801	nugroho b.s.	-0.4021	-0.456	329	0	0	5	1	2.1066	2019	0.2	0.4213
802	nugroho d.d.a.	0.446	0.8349	330	0	0	1	0	0	2019	0	0
803	nugroho h.	-0.6623	-0.5591	331	0	0	1	0	0	2019	0	0
804	nugroho h.a.	0.1892	-0.0093	2	8	16	6	9	18.959	2019	1.5	3.1598
